start_time,innode,inqueue,status,node_1_start,node_1_end,node_2_start,node_2_end,node_3_start,node_3_end,node_4_start,node_4_end,node_5_start,node_5_end
7202.069736537899,5,0,4,7203.6457450183125,7204.14501644458,7204.14501644458,7205.238457809047,7205.821339336939,7207.030968574479,7207.030968574479,7208.087943219815,7208.087943219815,7208.571835758646
7202.72565778048,5,0,4,7204.14501644458,7204.237857590494,7205.238457809047,7207.928952014574,7207.928952014574,7208.9138902887635,7208.9138902887635,7209.266793343977,7209.266793343977,7210.32131445162
7203.256090906834,5,0,4,7204.237857590494,7205.1004029935,7207.928952014574,7209.830379559112,7209.830379559112,7210.135624391841,7210.135624391841,7210.257149293587,7210.32131445162,7212.505864788826
7203.838874512997,5,0,4,7205.1004029935,7206.835370398182,7209.830379559112,7210.208231957779,7210.208231957779,7211.346026199581,7211.346026199581,7212.574478565731,7212.574478565731,7212.691798775632
7204.039175794722,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7204.238851202947,5,0,4,7206.835370398182,7210.315055735043,7210.315055735043,7210.544618386153,7211.346026199581,7211.762643318795,7212.574478565731,7212.936348294659,7212.936348294659,7213.265861241787
7205.00008778152,5,0,4,7210.315055735043,7210.620797889805,7210.620797889805,7211.161869078475,7211.762643318795,7212.640558630666,7212.936348294659,7213.773878044059,7213.773878044059,7215.028197815248
7206.380974888924,5,0,4,7210.620797889805,7211.379806000153,7211.379806000153,7214.577312585412,7214.577312585412,7215.265932155755,7215.265932155755,7215.439801790114,7215.439801790114,7215.581039526824
7206.712992908011,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7209.299119911918,5,0,4,7211.379806000153,7211.415556658579,7214.577312585412,7214.6562765357685,7215.265932155755,7215.508107846338,7215.508107846338,7215.610703011166,7215.610703011166,7216.127454968339
7209.4235717861,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7211.223998199858,5,0,4,7211.415556658579,7212.1282166485125,7214.6562765357685,7216.578356799458,7216.578356799458,7217.008992602956,7217.008992602956,7217.026410082596,7217.026410082596,7217.46655061008
7211.799262913177,5,0,4,7212.1282166485125,7212.668246963213,7216.578356799458,7217.135844778055,7217.135844778055,7217.358047173485,7217.358047173485,7217.469534734332,7217.469534734332,7217.607319795409
7212.473803012653,1,0,3,7212.668246963213,7213.165662565187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7213.075797860932,1,0,3,7213.165662565187,7213.7269180392195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7213.412088666048,1,0,3,7213.7269180392195,7213.884712611351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7214.56397416791,5,0,4,7214.56397416791,7214.781959647479,7217.135844778055,7217.513799419631,7217.513799419631,7220.589248723642,7220.589248723642,7221.389230713423,7221.389230713423,7224.232171763407
7214.855184701279,5,0,4,7214.855184701279,7215.022653461576,7217.513799419631,7218.826795876662,7220.589248723642,7221.856986343076,7221.856986343076,7221.919053209533,7224.232171763407,7227.020321264405
7216.256838372778,5,0,4,7216.256838372778,7217.06257367907,7218.826795876662,7220.3797792095165,7221.856986343076,7221.87648725537,7221.919053209533,7221.936950472942,7227.020321264405,7227.483717917833
7216.7233847340185,5,0,4,7217.06257367907,7217.473603836349,7220.3797792095165,7220.98183138082,7221.87648725537,7222.2059162623555,7222.2059162623555,7222.231886338368,7227.483717917833,7228.863864879349
7217.827455493839,4,0,3,7217.827455493839,7218.702398051899,7220.98183138082,7221.876290656369,7222.2059162623555,7223.066371010153,7223.066371010153,7223.791639704709,-1.0,-1.0
7219.95161948066,5,0,4,7219.95161948066,7222.23596948118,7222.23596948118,7222.422770980778,7223.066371010153,7223.723272269318,7223.791639704709,7224.343329306069,7228.863864879349,7229.062117727913
7221.174845768712,4,0,3,7222.23596948118,7222.253922596097,7222.422770980778,7222.8221840559245,7223.723272269318,7224.669067691192,7224.669067691192,7225.466157951962,-1.0,-1.0
7221.321572385962,4,0,3,7222.253922596097,7222.8839305032525,7222.8839305032525,7223.619586818004,7224.669067691192,7224.970951528129,7225.466157951962,7226.669261682729,-1.0,-1.0
7221.604278480478,5,0,4,7222.8839305032525,7222.931776404038,7223.619586818004,7223.801667841859,7224.970951528129,7225.5893835924835,7226.669261682729,7227.618206313936,7229.062117727913,7229.117580497823
7222.447735128373,5,0,4,7222.931776404038,7222.996701680573,7223.801667841859,7224.926029043838,7225.5893835924835,7227.193859726594,7227.618206313936,7228.6746495034995,7229.117580497823,7229.213352557666
7222.573803809962,5,0,4,7222.996701680573,7223.960547471003,7224.926029043838,7225.9626152451065,7227.193859726594,7228.918631177541,7228.918631177541,7229.669857711681,7229.669857711681,7229.69790894534
7222.970266639539,5,0,4,7223.960547471003,7224.418196714209,7225.9626152451065,7226.423575577668,7228.918631177541,7230.42687215495,7230.42687215495,7230.9516974805365,7230.9516974805365,7231.305631498151
7223.761423655143,5,0,4,7224.418196714209,7225.410537623809,7226.423575577668,7226.577735889361,7230.42687215495,7231.355542918559,7231.355542918559,7235.490982403075,7235.490982403075,7235.561382403667
7226.225410095248,5,0,4,7226.225410095248,7227.716331727449,7227.716331727449,7228.341424326814,7231.355542918559,7231.433672444152,7235.490982403075,7235.6592041250315,7235.6592041250315,7236.158325019511
7227.016602884189,2,0,3,7227.716331727449,7227.902591222271,7228.341424326814,7228.487696489418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7227.593166235722,5,0,4,7227.902591222271,7228.257321098573,7228.487696489418,7229.214106443277,7231.433672444152,7231.972447606044,7235.6592041250315,7236.541904874984,7236.541904874984,7237.5597995562475
7228.543272574991,2,0,3,7228.543272574991,7228.6806560231025,7229.214106443277,7229.230421921896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7231.712601264523,5,0,4,7231.712601264523,7232.234148922074,7232.234148922074,7232.269290447758,7232.269290447758,7232.454089569669,7236.541904874984,7236.784336243431,7237.5597995562475,7237.912383964696
7232.059852735331,3,0,3,7232.234148922074,7232.767528973701,7232.767528973701,7232.957774987786,7232.957774987786,7233.269126061698,-1.0,-1.0,-1.0,-1.0
7232.9308435414605,3,0,3,7232.9308435414605,7234.334998875066,7234.334998875066,7234.445995287133,7234.445995287133,7235.080104335676,-1.0,-1.0,-1.0,-1.0
7232.974209948789,5,0,4,7234.334998875066,7234.526914905878,7234.526914905878,7236.091630764943,7236.091630764943,7236.130861095776,7236.784336243431,7237.654071909997,7237.912383964696,7238.390836415323
7234.839689759343,5,0,4,7234.839689759343,7237.00125762341,7237.00125762341,7238.724813375609,7238.724813375609,7238.7436952383605,7238.7436952383605,7238.773202422184,7238.773202422184,7239.083519074551
7235.549911546473,5,0,4,7237.00125762341,7237.565669435008,7238.724813375609,7238.938344098184,7238.938344098184,7239.213862079508,7239.213862079508,7243.487066523933,7243.487066523933,7244.114252410401
7235.73243301545,5,0,4,7237.565669435008,7237.600971502883,7238.938344098184,7239.089509192652,7239.213862079508,7239.873012534799,7243.487066523933,7244.835923525245,7244.835923525245,7245.293876393752
7236.3752527549095,5,0,4,7237.600971502883,7239.529351865481,7239.529351865481,7239.765030302027,7239.873012534799,7241.668408786268,7244.835923525245,7244.980922561848,7245.293876393752,7245.767135100789
7236.470893533623,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7241.113254502448,5,0,4,7241.113254502448,7241.541483472523,7241.541483472523,7243.919487215806,7243.919487215806,7245.001653518387,7245.001653518387,7246.70486627016,7246.70486627016,7246.776014745519
7241.995851884835,5,0,4,7241.995851884835,7242.399779426935,7243.919487215806,7244.083901663886,7245.001653518387,7246.803304798841,7246.803304798841,7246.88648496505,7246.88648496505,7248.086986087132
7242.037574455799,5,0,4,7242.399779426935,7243.448774731175,7244.083901663886,7244.2337621224,7246.803304798841,7248.542732575691,7248.542732575691,7249.477070531485,7249.477070531485,7249.788810697836
7242.965285797552,5,0,4,7243.448774731175,7244.002992617991,7244.2337621224,7245.967420138838,7248.542732575691,7248.643506133114,7249.477070531485,7251.01384905195,7251.01384905195,7251.904654374352
7244.977284027996,5,0,4,7244.977284027996,7246.066703662657,7246.066703662657,7248.078827133555,7248.643506133114,7248.758810556709,7251.01384905195,7251.6732411274625,7251.904654374352,7251.918484484325
7245.158588708992,5,0,4,7246.066703662657,7247.379820584285,7248.078827133555,7248.158060473725,7248.758810556709,7252.11376906513,7252.11376906513,7252.134196434365,7252.134196434365,7252.5111109038035
7245.554467750889,5,0,4,7247.379820584285,7248.84720765784,7248.84720765784,7249.238662064946,7252.11376906513,7252.434999660803,7252.434999660803,7252.493458824185,7252.5111109038035,7253.569559630378
7245.994944190027,5,0,4,7248.84720765784,7249.207047791992,7249.238662064946,7249.636206306519,7252.434999660803,7252.900720834177,7252.900720834177,7254.537202864586,7254.537202864586,7258.143164493843
7246.0807508462985,5,0,4,7249.207047791992,7249.42241514272,7249.636206306519,7251.754516428943,7252.900720834177,7253.561584156893,7254.537202864586,7256.871906056048,7258.143164493843,7258.745571447198
7246.7502033114815,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7251.400105250062,5,0,4,7251.400105250062,7252.031682884598,7252.031682884598,7252.335703631666,7253.561584156893,7254.000150640174,7256.871906056048,7257.470602833285,7258.745571447198,7259.000196260369
7251.776540659629,5,0,4,7252.031682884598,7255.001195222256,7255.001195222256,7255.2003927001,7255.2003927001,7255.788017651192,7257.470602833285,7258.065186163665,7259.000196260369,7260.025706654699
7251.8716745096835,5,0,4,7255.001195222256,7255.399307157854,7255.399307157854,7255.990636897263,7255.990636897263,7256.030835561974,7258.065186163665,7258.562876615402,7260.025706654699,7261.597948054597
7254.437229376807,3,0,3,7255.399307157854,7255.4960016195055,7255.990636897263,7256.30497401819,7256.30497401819,7256.5930281463025,-1.0,-1.0,-1.0,-1.0
7255.793236296514,4,0,3,7255.793236296514,7256.144706268894,7256.30497401819,7256.999106533673,7256.999106533673,7257.173301088374,7258.562876615402,7258.662162714242,-1.0,-1.0
7255.8696863744935,5,0,4,7256.144706268894,7256.67817470654,7256.999106533673,7258.0989093610215,7258.0989093610215,7258.133536838472,7258.662162714242,7258.813382338498,7261.597948054597,7262.660186238886
7255.880496307373,4,0,3,7256.67817470654,7257.572819126933,7258.0989093610215,7258.437025144577,7258.437025144577,7258.576714261647,7258.813382338498,7258.921625822232,-1.0,-1.0
7257.116732959481,5,0,4,7257.572819126933,7257.8671803347,7258.437025144577,7258.464562305297,7258.576714261647,7259.110711731954,7259.110711731954,7259.238675104386,7262.660186238886,7263.838589453327
