start_time,innode,inqueue,status,node_1_start,node_1_end,node_2_start,node_2_end,node_3_start,node_3_end,node_4_start,node_4_end,node_5_start,node_5_end,node_6_start,node_6_end
4877.99955685312,3,0,3,4879.814381483859,4880.238363016571,4880.238363016571,4881.2262031570435,4881.2262031570435,4881.904216613697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4880.66502341538,6,0,4,4880.66502341538,4881.421781974234,4881.421781974234,4882.527918403898,4882.527918403898,4883.436107130391,4883.436107130391,4883.718136906445,4885.48801689771,4885.982283656753,4887.657331764871,4888.018823233042
4881.513327896609,6,0,4,4881.513327896609,4882.516702186915,4882.527918403898,4884.213763229351,4884.213763229351,4884.38659641194,4884.38659641194,4884.387294201729,4885.982283656753,4886.562021920094,4888.018823233042,4888.0552353939665
4882.64947067311,6,0,4,4882.64947067311,4883.074750704445,4884.213763229351,4884.38487066047,4884.38659641194,4885.6748517218675,4885.6748517218675,4890.973364449513,4890.973364449513,4891.552643932847,4891.552643932847,4892.236208864814
4883.104695017768,6,0,4,4883.104695017768,4884.637877267838,4884.637877267838,4884.925443382628,4885.6748517218675,4887.4775282577875,4890.973364449513,4893.268917883132,4893.268917883132,4893.862507670834,4893.862507670834,4894.621071298086
4883.339140047865,6,0,4,4884.637877267838,4886.228713972374,4886.228713972374,4887.344128615826,4887.4775282577875,4887.5897197567,4893.268917883132,4894.084030553302,4894.084030553302,4894.563286042296,4894.621071298086,4896.39850447904
4883.558980853428,3,0,3,4886.228713972374,4886.402616755522,4887.344128615826,4887.390237724009,4887.5897197567,4888.217239158428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4886.167871685088,2,0,3,4886.402616755522,4886.726002654133,4887.390237724009,4887.407178368986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4886.287009742101,1,0,3,4886.726002654133,4887.241183385259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4887.10788954681,6,0,4,4887.241183385259,4889.588821942503,4889.588821942503,4890.892528427212,4890.892528427212,4891.727184113243,4894.084030553302,4895.624339749786,4895.624339749786,4896.137104442645,4896.39850447904,4897.087927253706
4888.046137341043,3,0,3,4889.588821942503,4889.814023440424,4890.892528427212,4891.447567314349,4891.727184113243,4891.727631674783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4888.134027202005,6,0,4,4889.814023440424,4890.395558126528,4891.447567314349,4891.852336549186,4891.852336549186,4894.2684941876305,4895.624339749786,4895.689767624579,4896.137104442645,4896.7076188012015,4897.087927253706,4898.7471367222515
4888.137216217693,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4890.082119432742,1,0,3,4890.395558126528,4890.704716707455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4890.437377855401,6,0,4,4890.704716707455,4892.352570105774,4892.352570105774,4892.959067475738,4894.2684941876305,4894.431437300804,4895.689767624579,4895.903942910202,4896.7076188012015,4896.905963569217,4898.7471367222515,4899.666066060578
4893.757254006516,6,0,4,4893.757254006516,4894.178712698926,4894.178712698926,4896.823502328539,4896.823502328539,4898.615355904363,4898.615355904363,4900.148915386408,4900.148915386408,4901.176977714458,4901.176977714458,4902.7315773054
4896.719799013659,6,0,4,4896.719799013659,4896.978234403196,4896.978234403196,4898.570588138456,4898.615355904363,4899.967050794539,4900.148915386408,4900.385955507967,4901.176977714458,4901.429506931132,4902.7315773054,4903.211597182626
4898.40692535503,6,0,4,4898.40692535503,4898.805933816734,4898.805933816734,4898.986797398794,4899.967050794539,4900.308188140255,4900.385955507967,4901.183001915596,4901.429506931132,4901.967307378689,4903.211597182626,4903.23760732217
